date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,stringency_index,reproduction_rate,positive_rate,new_tests_smoothed,people_vaccinated,people_fully_vaccinated,total_boosters,as_of,source
2024-11-07,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2024-11-08,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2024-11-09,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2024-11-10,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2024-11-11,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2024-11-12,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2024-11-13,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2024-11-14,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2024-11-15,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2024-11-16,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2024-11-17,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2024-11-18,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2024-11-19,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2024-11-20,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2024-11-21,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2024-11-22,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2024-11-23,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2024-11-24,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2024-11-25,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2024-11-26,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2024-11-27,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2024-11-28,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2024-11-29,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2024-11-30,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2024-12-01,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2024-12-02,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2024-12-03,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2024-12-04,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2024-12-05,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2024-12-06,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2024-12-07,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2024-12-08,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2024-12-09,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2024-12-10,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2024-12-11,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2024-12-12,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2024-12-13,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2024-12-14,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2024-12-15,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2024-12-16,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2024-12-17,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2024-12-18,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2024-12-19,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2024-12-20,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2024-12-21,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2024-12-22,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2024-12-23,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2024-12-24,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2024-12-25,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2024-12-26,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2024-12-27,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2024-12-28,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2024-12-29,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2024-12-30,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2024-12-31,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-01-01,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-01-02,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-01-03,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-01-04,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-01-05,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-01-06,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-01-07,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-01-08,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-01-09,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-01-10,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-01-11,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-01-12,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-01-13,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-01-14,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-01-15,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-01-16,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-01-17,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-01-18,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-01-19,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-01-20,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-01-21,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-01-22,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-01-23,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-01-24,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-01-25,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-01-26,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-01-27,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-01-28,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-01-29,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-01-30,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-01-31,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-02-01,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-02-02,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-02-03,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-02-04,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-02-05,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-02-06,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-02-07,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-02-08,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-02-09,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-02-10,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-02-11,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-02-12,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-02-13,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-02-14,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-02-15,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-02-16,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-02-17,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-02-18,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-02-19,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-02-20,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-02-21,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-02-22,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-02-23,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-02-24,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-02-25,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-02-26,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-02-27,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-02-28,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-03-01,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-03-02,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-03-03,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-03-04,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-03-05,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-03-06,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-03-07,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-03-08,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-03-09,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-03-10,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-03-11,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-03-12,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-03-13,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-03-14,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-03-15,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-03-16,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-03-17,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-03-18,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-03-19,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-03-20,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-03-21,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-03-22,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-03-23,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-03-24,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-03-25,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-03-26,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-03-27,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-03-28,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-03-29,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-03-30,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-03-31,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-04-01,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-04-02,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-04-03,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-04-04,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-04-05,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-04-06,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-04-07,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-04-08,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-04-09,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-04-10,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-04-11,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-04-12,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-04-13,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-04-14,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-04-15,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-04-16,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-04-17,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-04-18,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-04-19,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-04-20,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-04-21,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-04-22,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-04-23,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-04-24,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-04-25,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-04-26,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-04-27,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-04-28,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-04-29,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-04-30,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-05-01,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-05-02,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-05-03,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-05-04,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-05-05,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-05-06,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-05-07,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-05-08,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-05-09,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-05-10,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-05-11,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-05-12,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-05-13,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-05-14,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-05-15,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-05-16,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-05-17,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-05-18,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-05-19,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-05-20,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-05-21,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-05-22,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-05-23,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-05-24,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-05-25,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-05-26,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-05-27,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-05-28,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-05-29,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-05-30,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-05-31,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-06-01,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-06-02,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-06-03,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-06-04,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-06-05,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-06-06,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-06-07,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-06-08,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-06-09,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-06-10,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-06-11,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-06-12,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-06-13,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-06-14,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-06-15,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-06-16,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-06-17,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-06-18,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-06-19,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-06-20,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-06-21,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-06-22,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-06-23,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-06-24,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-06-25,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-06-26,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-06-27,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-06-28,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-06-29,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-06-30,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-07-01,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-07-02,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-07-03,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-07-04,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-07-05,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-07-06,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-07-07,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-07-08,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-07-09,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-07-10,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-07-11,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-07-12,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-07-13,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-07-14,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-07-15,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
2025-07-16,4140383,0,0.0,66864,0,0.0,,,,,,,,2026-07-19,"Our World in Data, compact.csv"
