item,year,element,value,unit,source
"Coconuts, in shell",1964,Yield,4631.6,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coconuts, in shell",1965,Yield,4162.4,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coconuts, in shell",1966,Yield,4672.2,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coconuts, in shell",1967,Yield,3436.4,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coconuts, in shell",1968,Yield,3407.2,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coconuts, in shell",1969,Yield,2862.5,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coconuts, in shell",1970,Yield,3018.3,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coconuts, in shell",1971,Yield,3593.7,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coconuts, in shell",1972,Yield,4288.0,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coconuts, in shell",1973,Yield,3678.0,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coconuts, in shell",1974,Yield,2708.5,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coconuts, in shell",1975,Yield,4037.9,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coconuts, in shell",1976,Yield,4560.1,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coconuts, in shell",1977,Yield,3788.2,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coconuts, in shell",1978,Yield,3562.2,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coconuts, in shell",1979,Yield,2757.5,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coconuts, in shell",1980,Yield,2824.8,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coconuts, in shell",1981,Yield,3051.2,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coconuts, in shell",1982,Yield,2843.3,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coconuts, in shell",1983,Yield,2655.5,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coconuts, in shell",1984,Yield,1874.7,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coconuts, in shell",1985,Yield,2630.0,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coconuts, in shell",1986,Yield,3434.5,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coconuts, in shell",1987,Yield,3234.9,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coconuts, in shell",1988,Yield,2465.1,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coconuts, in shell",1989,Yield,2528.9,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coconuts, in shell",1990,Yield,3837.4,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coconuts, in shell",1991,Yield,3650.7,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coconuts, in shell",1992,Yield,3766.0,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coconuts, in shell",1993,Yield,3793.4,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coconuts, in shell",1994,Yield,3839.8,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coconuts, in shell",1995,Yield,4133.4,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coconuts, in shell",1996,Yield,3790.6,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coconuts, in shell",1997,Yield,4373.3,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coconuts, in shell",1998,Yield,4110.1,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coconuts, in shell",1999,Yield,3693.3,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coconuts, in shell",2000,Yield,4133.3,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coconuts, in shell",2001,Yield,4175.1,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coconuts, in shell",2002,Yield,4421.7,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coconuts, in shell",2003,Yield,4444.0,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coconuts, in shell",2004,Yield,4408.7,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coconuts, in shell",2005,Yield,4570.9,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coconuts, in shell",2006,Yield,4481.9,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coconuts, in shell",2007,Yield,4420.8,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coconuts, in shell",2008,Yield,4532.8,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coconuts, in shell",2009,Yield,4606.1,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coconuts, in shell",2010,Yield,4337.4,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coconuts, in shell",2011,Yield,4279.8,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coconuts, in shell",2012,Yield,4437.9,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coconuts, in shell",2013,Yield,4323.6,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coconuts, in shell",2014,Yield,4196.5,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coconuts, in shell",2015,Yield,4188.8,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coconuts, in shell",2016,Yield,3877.9,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coconuts, in shell",2017,Yield,3889.2,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coconuts, in shell",2018,Yield,4058.9,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coconuts, in shell",2019,Yield,4043.1,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coconuts, in shell",2020,Yield,3968.7,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coconuts, in shell",2021,Yield,4035.5,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coconuts, in shell",2022,Yield,4142.7,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coconuts, in shell",2023,Yield,4063.3,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coconuts, in shell",2024,Yield,3884.0,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coffee, green",1961,Yield,828.2,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coffee, green",1962,Yield,862.0,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coffee, green",1963,Yield,783.3,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coffee, green",1964,Yield,936.6,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coffee, green",1965,Yield,995.8,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coffee, green",1966,Yield,935.8,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coffee, green",1967,Yield,884.2,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coffee, green",1968,Yield,888.3,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coffee, green",1969,Yield,849.6,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coffee, green",1970,Yield,908.1,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coffee, green",1971,Yield,911.6,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coffee, green",1972,Yield,941.6,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coffee, green",1973,Yield,837.5,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coffee, green",1974,Yield,816.9,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coffee, green",1975,Yield,1398.7,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coffee, green",1976,Yield,1051.8,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coffee, green",1977,Yield,1379.3,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coffee, green",1978,Yield,1405.2,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coffee, green",1979,Yield,1211.6,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coffee, green",1980,Yield,1230.3,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coffee, green",1981,Yield,1235.9,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coffee, green",1982,Yield,1263.5,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coffee, green",1983,Yield,1069.8,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coffee, green",1984,Yield,832.6,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coffee, green",1985,Yield,928.4,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coffee, green",1986,Yield,1028.5,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coffee, green",1987,Yield,978.3,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coffee, green",1988,Yield,996.0,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coffee, green",1989,Yield,1089.0,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coffee, green",1990,Yield,872.6,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coffee, green",1991,Yield,860.0,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coffee, green",1992,Yield,875.6,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coffee, green",1993,Yield,864.9,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coffee, green",1994,Yield,866.1,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coffee, green",1995,Yield,904.3,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coffee, green",1996,Yield,854.3,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coffee, green",1997,Yield,879.0,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coffee, green",1998,Yield,805.1,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coffee, green",1999,Yield,781.7,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coffee, green",2000,Yield,785.5,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coffee, green",2001,Yield,829.5,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coffee, green",2002,Yield,808.7,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coffee, green",2003,Yield,807.3,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coffee, green",2004,Yield,784.0,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coffee, green",2005,Yield,827.1,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coffee, green",2006,Yield,825.7,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coffee, green",2007,Yield,789.5,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coffee, green",2008,Yield,790.4,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coffee, green",2009,Yield,786.3,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coffee, green",2010,Yield,778.7,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coffee, green",2011,Yield,740.0,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coffee, green",2012,Yield,741.2,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coffee, green",2013,Yield,675.2,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coffee, green",2014,Yield,642.4,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coffee, green",2015,Yield,636.0,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coffee, green",2016,Yield,599.3,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coffee, green",2017,Yield,550.1,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coffee, green",2018,Yield,532.1,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coffee, green",2019,Yield,536.0,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coffee, green",2020,Yield,535.4,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coffee, green",2021,Yield,538.5,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coffee, green",2022,Yield,534.0,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coffee, green",2023,Yield,531.5,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
"Coffee, green",2024,Yield,552.8,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Eggplants (aubergines),1961,Yield,2000.0,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Eggplants (aubergines),1962,Yield,2391.3,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Eggplants (aubergines),1963,Yield,2426.4,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Eggplants (aubergines),1964,Yield,2454.7,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Eggplants (aubergines),1965,Yield,2829.1,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Eggplants (aubergines),1966,Yield,2959.6,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Eggplants (aubergines),1967,Yield,3085.3,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Eggplants (aubergines),1968,Yield,3666.6,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Eggplants (aubergines),1969,Yield,3380.6,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Eggplants (aubergines),1970,Yield,3880.0,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Eggplants (aubergines),1971,Yield,4034.2,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Eggplants (aubergines),1972,Yield,3392.8,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Eggplants (aubergines),1973,Yield,4116.0,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Eggplants (aubergines),1974,Yield,5186.5,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Eggplants (aubergines),1975,Yield,4955.1,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Eggplants (aubergines),1976,Yield,5078.5,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Eggplants (aubergines),1977,Yield,5162.0,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Eggplants (aubergines),1978,Yield,5372.2,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Eggplants (aubergines),1979,Yield,6126.8,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Eggplants (aubergines),1980,Yield,6437.0,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Eggplants (aubergines),1981,Yield,7764.0,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Eggplants (aubergines),1982,Yield,8501.0,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Eggplants (aubergines),1983,Yield,7867.9,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Eggplants (aubergines),1984,Yield,7510.9,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Eggplants (aubergines),1985,Yield,7132.1,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Eggplants (aubergines),1986,Yield,7221.2,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Eggplants (aubergines),1987,Yield,7278.5,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Eggplants (aubergines),1988,Yield,7188.3,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Eggplants (aubergines),1989,Yield,6671.3,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Eggplants (aubergines),1990,Yield,6861.7,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Eggplants (aubergines),1991,Yield,7192.5,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Eggplants (aubergines),1992,Yield,7109.8,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Eggplants (aubergines),1993,Yield,6412.0,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Eggplants (aubergines),1994,Yield,6951.4,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Eggplants (aubergines),1995,Yield,7408.2,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Eggplants (aubergines),1996,Yield,8719.9,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Eggplants (aubergines),1997,Yield,10289.8,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Eggplants (aubergines),1998,Yield,10174.7,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Eggplants (aubergines),1999,Yield,8240.2,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Eggplants (aubergines),2000,Yield,8328.5,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Eggplants (aubergines),2001,Yield,8315.5,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Eggplants (aubergines),2002,Yield,8632.1,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Eggplants (aubergines),2003,Yield,8434.6,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Eggplants (aubergines),2004,Yield,8674.4,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Eggplants (aubergines),2005,Yield,8844.4,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Eggplants (aubergines),2006,Yield,9181.9,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Eggplants (aubergines),2007,Yield,9723.6,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Eggplants (aubergines),2008,Yield,9370.3,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Eggplants (aubergines),2009,Yield,9491.8,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Eggplants (aubergines),2010,Yield,9720.5,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Eggplants (aubergines),2011,Yield,9729.8,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Eggplants (aubergines),2012,Yield,9862.0,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Eggplants (aubergines),2013,Yield,10354.1,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Eggplants (aubergines),2014,Yield,10661.1,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Eggplants (aubergines),2015,Yield,11084.5,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Eggplants (aubergines),2016,Yield,11199.9,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Eggplants (aubergines),2017,Yield,11279.8,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Eggplants (aubergines),2018,Yield,11308.3,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Eggplants (aubergines),2019,Yield,11453.1,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Eggplants (aubergines),2020,Yield,11144.5,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Eggplants (aubergines),2021,Yield,11179.5,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Eggplants (aubergines),2022,Yield,11298.8,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Eggplants (aubergines),2023,Yield,10842.3,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Eggplants (aubergines),2024,Yield,11099.9,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Green garlic,1961,Yield,2534.5,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Green garlic,1962,Yield,2689.7,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Green garlic,1963,Yield,2751.9,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Green garlic,1964,Yield,2697.7,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Green garlic,1965,Yield,2984.6,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Green garlic,1966,Yield,2824.4,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Green garlic,1967,Yield,2960.4,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Green garlic,1968,Yield,2752.2,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Green garlic,1969,Yield,2654.3,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Green garlic,1970,Yield,2749.9,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Green garlic,1971,Yield,2719.3,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Green garlic,1972,Yield,3691.8,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Green garlic,1973,Yield,3676.6,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Green garlic,1974,Yield,3871.3,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Green garlic,1975,Yield,3839.7,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Green garlic,1976,Yield,3434.8,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Green garlic,1977,Yield,3263.7,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Green garlic,1978,Yield,3290.2,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Green garlic,1979,Yield,2950.0,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Green garlic,1980,Yield,2680.7,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Green garlic,1981,Yield,2672.2,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Green garlic,1982,Yield,2841.3,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Green garlic,1983,Yield,2492.4,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Green garlic,1984,Yield,2400.3,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Green garlic,1985,Yield,2389.3,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Green garlic,1986,Yield,2264.3,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Green garlic,1987,Yield,2451.0,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Green garlic,1988,Yield,2595.4,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Green garlic,1989,Yield,2799.9,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Green garlic,1990,Yield,2786.3,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Green garlic,1991,Yield,2788.4,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Green garlic,1992,Yield,2808.8,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Green garlic,1993,Yield,2888.3,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Green garlic,1994,Yield,2715.0,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Green garlic,1995,Yield,2734.9,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Green garlic,1996,Yield,2951.9,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Green garlic,1997,Yield,2550.6,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Green garlic,1998,Yield,2460.4,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Green garlic,1999,Yield,2457.2,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Green garlic,2000,Yield,2597.8,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Green garlic,2001,Yield,2692.1,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Green garlic,2002,Yield,2884.0,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Green garlic,2003,Yield,2844.7,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Green garlic,2004,Yield,2823.6,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Green garlic,2005,Yield,2813.4,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Green garlic,2006,Yield,2828.5,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Green garlic,2007,Yield,2921.3,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Green garlic,2008,Yield,2948.3,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Green garlic,2009,Yield,2942.3,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Green garlic,2010,Yield,3146.8,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Green garlic,2011,Yield,3200.0,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Green garlic,2012,Yield,3291.8,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Green garlic,2013,Yield,3539.1,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Green garlic,2014,Yield,3520.1,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Green garlic,2015,Yield,3797.3,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Green garlic,2016,Yield,2821.5,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Green garlic,2017,Yield,3017.5,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Green garlic,2018,Yield,2848.2,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Green garlic,2019,Yield,2777.9,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Green garlic,2020,Yield,2705.4,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Green garlic,2021,Yield,2429.4,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Green garlic,2022,Yield,2431.7,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Green garlic,2023,Yield,2419.3,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Green garlic,2024,Yield,2393.0,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Maize (corn),1961,Yield,628.0,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Maize (corn),1962,Yield,652.9,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Maize (corn),1963,Yield,681.2,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Maize (corn),1964,Yield,682.7,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Maize (corn),1965,Yield,655.2,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Maize (corn),1966,Yield,690.5,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
Maize (corn),1967,Yield,720.3,kg/ha,FAOSTAT Production_Crops_Livestock (Asia bulk)
